commodity_name,market_name,arrival_date,modal_price
Groundnut,Yadgir,26-04-2021,53.15
Ridge+gourd(Tori),Chikkamagalore,27-05-2021,26.04
Ridge+gourd(Tori),Kolar,09-05-2021,20
Paddy(Dhan)(Common),Gangavathi,17-05-2021,15
Tomato,Kolar,09-05-2021,4.67
Mousambi(Sweet+Lime),Davangere,30-07-2021,32
Jowar(Sorghum),Gadag,26-04-2021,17.9
Jowar(Sorghum),Hubli (Amaragol),26-04-2021,14.53
Jowar(Sorghum),Kottur,26-04-2021,12.1
Sunflower,Bellary,18-03-2021,68.97
Maize,Hubli (Amaragol),26-04-2021,14.23
Maize,Kottur,26-04-2021,16
Beans,Ramanagara,03-04-2021,22
Onion,Raichur,02-03-2021,18.35
Onion,Hubli (Amaragol),30-07-2021,14.5
Onion,Raichur,30-07-2021,15.4
Onion,Chikkamagalore,26-04-2021,11.03
Onion,Hubli (Amaragol),26-04-2021,8.5
Potato,Bangalore,26-03-2021,14.5
Potato,Chikkamagalore,26-03-2021,13.58
Potato,Hubli (Amaragol),26-03-2021,14
Potato,Shimoga,26-03-2021,18
Paddy(Dhan)(Common),Davangere,30-07-2021,17.9
Paddy(Dhan)(Common),Raichur,30-07-2021,16.56
Papaya,Channapatana,30-07-2021,9
Potato,Hubli (Amaragol),26-04-2021,14
Sunflower,Kottur,02-04-2021,63.25
Rice,Gangavathi,17-05-2021,14.6
Pomegranate,Davangere,30-07-2021,21
Ragi+(Finger+Millet),Kottur,26-04-2021,24.49
Rice,Sindhanur,26-04-2021,30
Potato,Hubli (Amaragol),30-07-2021,13.8
Safflower,Gadag,26-04-2021,47.37
Soyabean,Haveri,26-04-2021,75.01
Soyabean,Hubli (Amaragol),26-04-2021,47.33
Sunflower,Gadag,26-04-2021,69.11
Tomato,Chikkamagalore,26-04-2021,9.46
Tomato,Mulabagilu,26-04-2021,3.33
Ridge+gourd(Tori),Kolar,26-03-2021,16
Safflower,Laxmeshwar,26-03-2021,36.22
Wheat,Gadag,26-04-2021,25.71
Safflower,Bellary,26-03-2021,48.1
Safflower,Hubli (Amaragol),26-03-2021,41.76
Soyabean,Bangalore,26-03-2021,62.5
Soyabean,Hubli (Amaragol),26-03-2021,39.74
Sunflower,Nargunda,26-03-2021,67
Sunflower,Chitradurga,26-03-2021,64.08
Tomato,Chikkamagalore,26-03-2021,11.7
Tomato,Kolar,26-03-2021,5.67
Ridge+gourd(Tori),Kolar,30-07-2021,20
Paddy(Dhan)(Common),Lingasugur,20-07-2021,15.65
Paddy(Dhan)(Common),T. Narasipura,20-07-2021,22.2
Rice,Gangavathi,09-03-2021,27.5
Safflower,Bidar,30-07-2021,47.5
Safflower,Gadag,30-07-2021,47.44
Alasande+Gram,Laxmeshwar,07-04-2021,47.32
Soyabean,Bidar,30-07-2021,85
Wheat,Hubli (Amaragol),26-03-2021,9.41
Wheat,Laxmeshwar,26-03-2021,14.83
Wheat,Nargunda,26-03-2021,18
Soyabean,Hubli (Amaragol),18-03-2021,46.53
Onion,Ramanagara,07-07-2021,24
Raddish,Davangere,20-07-2021,23
Thondekai,Kolar,30-07-2021,18
Rice,Bangarpet,20-07-2021,40
Alasande+Gram,Bangalore,31-03-2021,59.5
Alasande+Gram,Bellary,31-03-2021,55.28
Tomato,Channapatana,30-07-2021,11
Tomato,Kanakapura,30-07-2021,15
Tomato,Kolar,30-07-2021,5.3
Thondekai,Davangere,20-07-2021,18
Paddy(Dhan)(Common),Raichur,03-04-2021,17.11
Tomato,Kanakapura,20-07-2021,15
Tomato,T. Narasipura,20-07-2021,12
Beans,Chikkamagalore,31-03-2021,41.15
Beans,Davangere,31-03-2021,23
Wheat,Laxmeshwar,20-07-2021,18.01
Onion,Raichur,30-03-2021,7.4
Ragi+(Finger+Millet),Harappana Halli,08-04-2021,25
Wheat,Basava Kalayana,30-07-2021,18.8
Wheat,Bidar,30-07-2021,20
Wheat,Gadag,30-07-2021,17.13
Soyabean,Dharwar,20-05-2021,68
Sunflower,Nargunda,08-04-2021,67
Tomato,Chikkamagalore,08-04-2021,11.19
Tomato,Gundlupet,08-04-2021,4.5
Sweet+Pumpkin,K.R. Pet,20-05-2021,5
Capsicum,Davangere,31-03-2021,35
Carrot,Chikkamagalore,31-03-2021,15.35
Carrot,Davangere,31-03-2021,7
Cauliflower,Chikkamagalore,31-03-2021,11.36
Ginger(Green),Ramanagara,07-07-2021,26
Green+Avare+(W),Ramanagara,07-07-2021,18
Green+Chilli,Ramanagara,07-07-2021,30
Chrysanthemum(Loose),Chickkaballapura,31-03-2021,85
Cotton,Nargunda,12-04-2021,53
Copra,Tiptur,31-03-2021,148
Cotton,Nargunda,31-03-2021,53
Cotton,Sindhanur,31-03-2021,57.65
Cummin+Seed(Jeera),Gadag,31-03-2021,89.49
Drumstick,Shimoga,31-03-2021,25
Dry+Chillies,Gadag,31-03-2021,115.95
Dry+Chillies,Sindhanur,31-03-2021,107
Garlic,Bangalore,31-03-2021,6.5
Green+Avare+(W),Davangere,31-03-2021,21
Cotton,Nargunda,08-04-2021,54
Green+Chilli,Chikkamagalore,31-03-2021,34.25
Dry+Chillies,Sindhanur,08-04-2021,109
Elephant+Yam+(Suran),Arasikere,08-04-2021,37.99
Green+Peas,Bangalore,31-03-2021,111.5
Groundnut,Challakere,31-03-2021,62.38
Groundnut,Chitradurga,31-03-2021,57.29
Groundnut,Davangere,31-03-2021,55.2
Groundnut,Gadag,31-03-2021,47.02
Groundnut,Yadgir,31-03-2021,56.71
Gur(Jaggery),Mandya,31-03-2021,38.5
Green+Chilli,Gundlupet,08-04-2021,40
Green+Chilli,Mysore (Bandipalya),08-04-2021,36
Jowar(Sorghum),Bellary,31-03-2021,18.78
Jowar(Sorghum),Gadag,31-03-2021,19.78
Jowar(Sorghum),Hubli (Amaragol),31-03-2021,18.4
Maize,Bellary,31-03-2021,15.4
Maize,Chitradurga,31-03-2021,14.97
Maize,Davangere,31-03-2021,14.7
Maize,Gadag,31-03-2021,14.31
Maize,Haveri,31-03-2021,13.7
Maize,Hubli (Amaragol),31-03-2021,14.79
Maize,Nargunda,31-03-2021,15.1
Bunch+Beans,Ramanagara,07-07-2021,20
Coconut,Kolar,07-04-2021,220
Onion,Davangere,31-03-2021,9
Onion,Hubli (Amaragol),31-03-2021,7.5
Bitter+gourd,Ramanagara,07-07-2021,38
Paddy(Dhan)(Common),Raichur,10-03-2021,17.66
Cotton,Nargunda,07-04-2021,54
Cotton,Bijapur,07-04-2021,57.61
Banana,Channapatana,17-03-2021,23
Arhar+Dal(Tur+Dal),Kolar,17-03-2021,95
Potato,Bangalore,31-03-2021,13.5
Tomato,Gundlupet,30-09-2021,20
Ragi+(Finger+Millet),Harappana Halli,31-03-2021,25.2
Ginger(Green),Kolar,07-04-2021,34.64
Beans,Chikkamagalore,08-04-2021,25.42
Alasande+Gram,Laxmeshwar,23-03-2021,48.38
Capsicum,Mysore (Bandipalya),08-04-2021,27.5
Carrot,T. Narasipura,08-04-2021,10
Beans,Chickkaballapura,23-03-2021,20
Beetroot,Chickkaballapura,23-03-2021,8
Bitter+gourd,Davangere,23-03-2021,15
Neem+Seed,Kustagi,07-07-2021,19
Onion,Hubli (Amaragol),07-07-2021,13.5
Groundnut,Bellary,07-04-2021,53.91
Groundnut,Challakere,07-04-2021,56.28
Groundnut,Davangere,07-04-2021,49.5
Groundnut,Laxmeshwar,07-04-2021,42.56
Groundnut,Yadgir,07-04-2021,51.42
Brinjal,Chickkaballapura,23-03-2021,4.5
Bunch+Beans,Davangere,23-03-2021,16
Jowar(Sorghum),Bidar,07-04-2021,32
Cabbage,Chickkaballapura,23-03-2021,1.5
Jowar(Sorghum),Bellary,07-04-2021,16.85
Jowar(Sorghum),Hubli (Amaragol),07-04-2021,14.35
Jowar(Sorghum),Laxmeshwar,07-04-2021,15.03
Ridge+gourd(Tori),Honnali,07-07-2021,10
Cauliflower,Chickkaballapura,23-03-2021,8.5
Maize,Bellary,07-04-2021,15.13
Tomato,Bangarpet,07-07-2021,5
Tomato,Malur,07-07-2021,13.89
Tomato,Srinivasapur,07-07-2021,8
Tomato,T. Narasipura,07-07-2021,6
Chapparad+Avare,Chickkaballapura,23-03-2021,15
Moath+Dal,Bangalore,07-04-2021,86
Cotton,Chitradurga,23-03-2021,59.81
Cotton,Gadag,23-03-2021,45.11
Potato,Chikkamagalore,17-03-2021,12.08
Potato,Hospet,17-03-2021,25
Potato,Chikkamagalore,29-04-2021,14.5
Potato,Hubli (Amaragol),29-04-2021,18.25
Methi+Seeds,Shimoga,20-07-2021,83.5
Cummin+Seed(Jeera),Gadag,23-03-2021,79.58
Drumstick,Davangere,23-03-2021,25
Dry+Chillies,Hubli (Amaragol),23-03-2021,94.89
Ragi+(Finger+Millet),Kottur,29-04-2021,22.78
Rice,Bangarpet,29-04-2021,30
Ridge+gourd(Tori),Kolar,29-04-2021,23
Ridge+gourd(Tori),Ramanagara,29-04-2021,25
Onion,Davangere,07-04-2021,8
Onion,Kolar,07-04-2021,17.18
Onion,Hubli (Amaragol),07-04-2021,5.8
Tomato,Chikkamagalore,29-04-2021,12.82
Tomato,Kolar,29-04-2021,4
Tomato,Mulabagilu,29-04-2021,3.33
Tomato,Srinivasapur,29-04-2021,1
Green+Chilli,Gundlupet,12-04-2021,35
Wheat,Bangalore,29-04-2021,24
Groundnut,Gadag,23-03-2021,52.02
Groundnut,Laxmeshwar,23-03-2021,44.8
Groundnut,Yadgir,23-03-2021,55.95
Jowar(Sorghum),Gadag,23-03-2021,18.78
Jowar(Sorghum),Hubli (Amaragol),23-03-2021,18.28
Jowar(Sorghum),Laxmeshwar,23-03-2021,16.93
Brinjal,Kolar,18-03-2021,5
Kulthi(Horse+Gram),Laxmeshwar,23-03-2021,26.82
Sunflower,Mundaragi,24-03-2021,64.6
Paddy(Dhan)(Common),Davangere,07-04-2021,18.21
Maize,Challakere,23-03-2021,15.25
Maize,Gadag,23-03-2021,13.1
Maize,Hubli (Amaragol),23-03-2021,15.06
Mango,Srinivasapur,07-07-2021,13
Onion,Chikkamagalore,03-03-2021,27.77
Onion,Hubli (Amaragol),23-03-2021,8
Potato,Hubli (Amaragol),07-04-2021,12
Potato,Kolar,07-04-2021,11.45
Beans,Chikkamagalore,06-04-2021,25.63
Black+pepper,Siddapur,06-04-2021,389.89
Black+pepper,Yellapur,06-04-2021,364.16
Onion,Hubli (Amaragol),29-04-2021,5.2
Onion,Ramanagara,29-04-2021,14
Potato,Hubli (Amaragol),23-03-2021,11.2
Paddy(Dhan)(Common),Raichur,31-03-2021,16.53
Onion,Chikkamagalore,03-04-2021,15.08
Ridge+gourd(Tori),Davangere,23-03-2021,18
Safflower,Gadag,23-03-2021,41.71
Safflower,Hubli (Amaragol),23-03-2021,41.3
Soyabean,Hubli (Amaragol),23-03-2021,44.99
Potato,Chikkamagalore,03-04-2021,14.84
Sunflower,Gadag,23-03-2021,58.79
Castor+Seed,Kottur,06-04-2021,46.21
Cauliflower,Chikkamagalore,06-04-2021,10.75
Banana,Davangere,11-05-2021,18
Onion,Raichur,03-04-2021,8.21
Raddish,Chikkamagalore,03-04-2021,10.42
Tomato,Channapatana,23-03-2021,5.5
Tomato,Chintamani,23-03-2021,3.99
Tomato,Kanakapura,23-03-2021,6
Rice,Bangarpet,03-04-2021,38
Sunflower,Nargunda,03-04-2021,66.5
Suvarna+Gadde,Davangere,03-04-2021,21
Sweet+Pumpkin,Davangere,03-04-2021,4
Tamarind+Fruit,Arasikere,03-04-2021,110
Tamarind+Fruit,Chintamani,03-04-2021,30
Tamarind+Fruit,Gundlupet,03-04-2021,12.5
Tamarind+Seed,Gundlupet,03-04-2021,14.5
Maize,Bellary,20-07-2021,19.97
Tomato,Chikkamagalore,03-04-2021,11.17
Tomato,Gundlupet,03-04-2021,4
Chili+Red,Shimoga,06-04-2021,99.45
Beetroot,Chamaraj Nagar,11-05-2021,4.5
Safflower,Bellary,18-03-2021,40.32
Wheat,Gadag,23-03-2021,21.52
Wheat,Hubli (Amaragol),23-03-2021,14.65
Cotton,Bijapur,06-04-2021,56.87
Rice,Bidar,07-04-2021,45
Brinjal,Chamaraj Nagar,11-05-2021,8.5
Safflower,Hubli (Amaragol),07-04-2021,43.51
Safflower,Laxmeshwar,07-04-2021,39.22
Safflower,Bidar,07-04-2021,45
Bunch+Beans,Hospet,11-05-2021,17
Soyabean,Bidar,07-04-2021,60
Soyabean,Hubli (Amaragol),07-04-2021,49.25
Green+Chilli,Chikkamagalore,06-04-2021,24.43
Green+Chilli,Shimoga,06-04-2021,34
Capsicum,Davangere,11-05-2021,20
Sunflower,Davangere,07-04-2021,67.01
Sunflower,Nargunda,07-04-2021,68.5
Carrot,Chamaraj Nagar,11-05-2021,8
Beans,Gundlupet,18-03-2021,15
Groundnut,Kottur,06-04-2021,54.11
Groundnut,Raichur,06-04-2021,52.38
Groundnut,Ranebennur,06-04-2021,42.88
Jowar(Sorghum),Basava Kalayana,06-04-2021,25
Jowar(Sorghum),Bidar,06-04-2021,32
Jowar(Sorghum),Kottur,06-04-2021,14.31
Chikoos(Sapota),Davangere,11-05-2021,18
Ridge+gourd(Tori),Chickkaballapura,16-03-2021,14
Sunflower,Mundaragi,07-04-2021,61.94
Maize,Challakere,06-04-2021,15.04
Maize,Kottur,06-04-2021,15.39
Maize,Sindhanur,06-04-2021,15.7
Cucumbar(Kheera),Davangere,11-05-2021,6
Rice,Sindhanur,04-03-2021,30.3
Green+Chilli,Belgaum,11-05-2021,7
Green+Chilli,Hospet,11-05-2021,10
Karbuja(Musk+Melon),Davangere,11-05-2021,13
Wheat,Bidar,07-04-2021,20
Wheat,Hubli (Amaragol),07-04-2021,24.37
Mousambi(Sweet+Lime),Davangere,11-05-2021,55
Onion,Shimoga,11-05-2021,15
Knool+Khol,Davangere,20-07-2021,20
Knool+Khol,Davangere,03-04-2021,9
Raddish,Ramanagara,19-04-2021,11
Papaya,Davangere,11-05-2021,18
Black+pepper,Siddapur,21-06-2021,385.39
Onion,Chikkamagalore,05-05-2021,12.35
Onion,Hubli (Amaragol),05-05-2021,5
Onion,Ramanagara,05-05-2021,14
Potato,Shimoga,11-05-2021,19
Papaya,Mysore (Bandipalya),05-05-2021,14
Pineapple,Mysore (Bandipalya),05-05-2021,19
Potato,Chikkamagalore,05-05-2021,14.49
Potato,Hubli (Amaragol),05-05-2021,13.5
Raddish,Chikkamagalore,05-05-2021,8.34
Ragi+(Finger+Millet),Arasikere,05-05-2021,22.05
Rice,Bangarpet,05-05-2021,37
Rice,Sindhanur,05-05-2021,30
Ridge+gourd(Tori),Ramanagara,05-05-2021,24
Safflower,Gadag,05-05-2021,43.71
Soyabean,Hubli (Amaragol),05-05-2021,49.01
Sunflower,Gadag,05-05-2021,67.09
Sunflower,Nargunda,05-05-2021,70
Onion,Bijapur,22-03-2021,8
Onion,Raichur,22-03-2021,7.31
Onion,Shimoga,22-03-2021,20
Tomato,Channapatana,05-05-2021,4
Tomato,Chikkamagalore,05-05-2021,9.78
Tomato,Srinivasapur,05-05-2021,1.33
Tomato,T. Narasipura,05-05-2021,3
Drumstick,Ramanagara,19-04-2021,22
Turmeric,Bangalore,05-05-2021,114
Ridge+gourd(Tori),Chamaraj Nagar,11-05-2021,17
Ridge+gourd(Tori),Hospet,11-05-2021,19
Wheat,Gadag,05-05-2021,22.12
Wheat,Hubli (Amaragol),05-05-2021,9.09
Tomato,Hospet,11-05-2021,6
Tomato,Srinivasapur,11-05-2021,2.46
Capsicum,Ramanagara,19-04-2021,24
Cabbage,Chikkamagalore,21-06-2021,7.09
Carrot,Chikkamagalore,21-06-2021,16.18
Carrot,Shimoga,21-06-2021,39
Alasande+Gram,Laxmeshwar,21-06-2021,48.66
Paddy(Dhan)(Common),Davangere,06-03-2021,20.5
Paddy(Dhan)(Common),Raichur,06-03-2021,18.69
Paddy(Dhan)(Common),Davangere,22-03-2021,19.3
Paddy(Dhan)(Common),Raichur,22-03-2021,16.29
Water+Melon,Davangere,11-05-2021,17
Wheat,Hospet,11-05-2021,26.2
Bitter+gourd,Ramanagara,19-04-2021,23
Alasande+Gram,Laxmeshwar,23-04-2021,47.75
Safflower,Gadag,29-09-2021,47.21
Chapparad+Avare,Kolar,21-06-2021,36
Beans,Chikkamagalore,23-04-2021,32.46
Beetroot,Davangere,23-04-2021,11
Sunflower,Mundaragi,09-03-2021,71.09
Bottle+gourd,Davangere,23-04-2021,7
Maize,Kottur,29-04-2021,16.02
Jowar(Sorghum),Laxmeshwar,07-07-2021,17.16
Maize,Hubli (Amaragol),05-05-2021,15.31
Mango,Mysore (Bandipalya),05-05-2021,30
Alasande+Gram,Bangalore,29-03-2021,70
Carrot,Chikkamagalore,23-04-2021,11.63
Carrot,Davangere,23-04-2021,11.5
Banana,Malur,29-03-2021,15.15
Cauliflower,Chikkamagalore,23-04-2021,10
Beans,Bagepalli,29-03-2021,22.3
Beans,Chikkamagalore,29-03-2021,27.77
Beans,Malur,29-03-2021,30.19
Rice,Gangavathi,18-03-2021,15.25
Cabbage,Kolar,29-03-2021,4.5
Capsicum,Kolar,29-03-2021,18
Capsicum,Malur,29-03-2021,13.66
Copra,Arasikere,23-04-2021,157.66
Carrot,Bagepalli,29-03-2021,14.6
Cauliflower,Bagepalli,29-03-2021,11
Cauliflower,Chikkamagalore,29-03-2021,10.1
Cauliflower,Malur,29-03-2021,10
Green+Chilli,Chikkamagalore,03-04-2021,30.76
Cotton,Bijapur,23-04-2021,57.25
Cotton,Gadag,23-04-2021,55.61
Chapparad+Avare,Kolar,29-03-2021,15
Chrysanthemum(Loose),Malur,29-03-2021,59.52
Gur(Jaggery),Bangarpet,03-04-2021,42
Gur(Jaggery),Gundlupet,03-04-2021,35
Cucumbar(Kheera),Chikkamagalore,23-04-2021,8.33
Cucumbar(Kheera),Davangere,23-04-2021,7
Cotton,Savanur,29-03-2021,53.43
Cucumbar(Kheera),Bagepalli,29-03-2021,8
Ginger(Dry),Santhesargur,29-03-2021,105
Ginger(Green),Bangalore,29-03-2021,10
Goat,Bagepalli,29-03-2021,48
Green+Chilli,Bagepalli,29-03-2021,25.7
Green+Chilli,Chikkamagalore,29-03-2021,25.71
Cummin+Seed(Jeera),Gadag,23-04-2021,88.55
Groundnut,Bellary,29-03-2021,58.52
Groundnut,Chitradurga,29-03-2021,58.79
Groundnut,Davangere,29-03-2021,51.8
Groundnut,Hubli (Amaragol),29-03-2021,48.01
Groundnut,Savanur,29-03-2021,58.71
Gur(Jaggery),Bangarpet,29-03-2021,43
Jowar(Sorghum),Bellary,29-03-2021,18.95
Jowar(Sorghum),Hubli (Amaragol),29-03-2021,18.14
Dry+Chillies,Hubli (Amaragol),23-04-2021,82
Maize,Bellary,29-03-2021,14.66
Maize,Chitradurga,29-03-2021,15.2
Maize,Hubli (Amaragol),29-03-2021,14.92
Onion,Hubli (Amaragol),29-03-2021,7.5
Paddy(Dhan)(Common),Bangarpet,29-03-2021,21
Paddy(Dhan)(Common),Davangere,29-03-2021,20.4
Paddy(Dhan)(Common),Santhesargur,29-03-2021,15.25
Potato,Bagepalli,29-03-2021,11
Potato,Chikkamagalore,29-03-2021,13.37
Potato,Kolar,29-03-2021,9
Raddish,Bagepalli,29-03-2021,7
Ragi+(Finger+Millet),Chintamani,29-03-2021,23
Rice,Bangarpet,29-03-2021,20
Rice,Malur,29-03-2021,35.08
Safflower,Bellary,29-03-2021,42.66
Safflower,Hubli (Amaragol),29-03-2021,41.52
Sheep,Bagepalli,29-03-2021,45
Soyabean,Hubli (Amaragol),29-03-2021,41.66
Chrysanthemum(Loose),Chickkaballapura,21-06-2021,69
Copra,Arasikere,21-06-2021,153.6
Sunflower,Chitradurga,29-03-2021,60.47
Tomato,Bagepalli,29-03-2021,4.4
Tomato,Bangarpet,29-03-2021,5
Tomato,Chikkamagalore,29-03-2021,11.85
Tomato,Chintamani,29-03-2021,3.33
Tomato,Malur,29-03-2021,10.07
Turmeric,Santhesargur,29-03-2021,94
Wheat,Hubli (Amaragol),29-03-2021,9.9
White+Pumpkin,Malur,29-03-2021,10.04
Green+Chilli,Chikkamagalore,23-04-2021,29.17
Groundnut,Bellary,23-04-2021,53.9
Groundnut,Bijapur,23-04-2021,51
Groundnut,Gadag,23-04-2021,46.41
Groundnut,Hubli (Amaragol),23-04-2021,47.81
Groundnut,Laxmeshwar,23-04-2021,43.68
Gur(Jaggery),Mandya,23-04-2021,40.5
Jowar(Sorghum),Bellary,23-04-2021,20.41
Jowar(Sorghum),Gadag,23-04-2021,19.4
Jowar(Sorghum),Hubli (Amaragol),23-04-2021,17.09
Jowar(Sorghum),Laxmeshwar,23-04-2021,15.81
Knool+Khol,Chikkamagalore,23-04-2021,11.1
Kulthi(Horse+Gram),Gadag,23-04-2021,31.19
Kulthi(Horse+Gram),Laxmeshwar,23-04-2021,24.68
Lime,Mysore (Bandipalya),05-05-2021,18
Maize,Bellary,23-04-2021,15.44
Maize,Hubli (Amaragol),23-04-2021,16.26
Sunflower,Mundaragi,12-03-2021,73.27
Mustard,Shimoga,23-04-2021,70
Mustard,Bangalore,23-03-2021,64
Onion,Hubli (Amaragol),23-04-2021,10
Jowar(Sorghum),Bellary,20-07-2021,15.56
Jowar(Sorghum),Laxmeshwar,20-07-2021,14.53
Potato,Chikkamagalore,23-04-2021,14.28
Potato,Davangere,23-04-2021,16
Onion,Raichur,31-03-2021,7.51
Onion,Belgaum,10-03-2021,19
Onion,Raichur,10-03-2021,10.35
Potato,Ramanagara,17-06-2021,22
Ridge+gourd(Tori),Davangere,23-04-2021,14
Onion,Ramanagara,17-06-2021,24
Safflower,Bidar,23-04-2021,47
Safflower,Gadag,23-04-2021,47.82
Safflower,Hubli (Amaragol),23-04-2021,48.21
Safflower,Laxmeshwar,23-04-2021,40.02
Soyabean,Bidar,23-04-2021,75
Soyabean,Hubli (Amaragol),23-04-2021,50
Ragi+(Finger+Millet),Kottur,02-04-2021,24.42
Raddish,Davangere,18-03-2021,8
Sunflower,Gadag,23-04-2021,69.98
Suvarna+Gadde,Davangere,23-04-2021,26
Knool+Khol,Ramanagara,17-06-2021,40
Rice,Gangavathi,05-03-2021,14.85
Tomato,Chikkamagalore,23-04-2021,8.93
Tomato,Kolar,23-04-2021,5
Tomato,Santhesargur,23-04-2021,13.83
Beans,Davangere,28-04-2021,35
Wheat,Bidar,23-04-2021,22
Wheat,Gadag,23-04-2021,17.48
Wheat,Hubli (Amaragol),23-04-2021,20.56
Wheat,Laxmeshwar,23-04-2021,15.99
Drumstick,Ramanagara,17-06-2021,75
Lint,Kottur,18-03-2021,92.51
Tamarind+Fruit,Shimoga,28-09-2021,87.5
Gur(Jaggery),Bangarpet,07-07-2021,25
Cucumbar(Kheera),Channapatana,21-06-2021,12
Cucumbar(Kheera),Chikkamagalore,21-06-2021,14.14
Bunch+Beans,Davangere,28-04-2021,15
Carrot,Davangere,28-04-2021,13
Cotton,Nargunda,03-04-2021,53
Cotton,Nargunda,28-04-2021,51
Cucumbar(Kheera),Bangarpet,03-04-2021,2.5
Jowar(Sorghum),Gadag,05-05-2021,18.18
Jowar(Sorghum),Hubli (Amaragol),05-05-2021,14.11
Elephant+Yam+(Suran),Arasikere,03-04-2021,20
Green+Avare+(W),Davangere,28-04-2021,26.5
Green+Chilli,Davangere,28-04-2021,25
Dry+Chillies,Hubli (Amaragol),21-06-2021,53
Grapes,Srinivasapur,21-06-2021,12
Groundnut,Davangere,28-04-2021,45
Groundnut,Mundaragi,28-04-2021,51.84
Groundnut,Raichur,28-04-2021,53.89
Beans,Chamaraj Nagar,31-05-2021,58
Honge+seed,Bagepalli,28-04-2021,30
Beetroot,Chamaraj Nagar,31-05-2021,7
Alasande+Gram,Bagalakot,26-04-2021,57.9
Alasande+Gram,Laxmeshwar,26-04-2021,40.19
Maize,Davangere,28-04-2021,15.2
Arhar+Dal(Tur+Dal),Bangalore,26-04-2021,102
Avare+Dal,Bangalore,26-04-2021,57
Green+Chilli,Honnali,07-07-2021,28
Groundnut,Laxmeshwar,07-07-2021,44.24
Groundnut,Savanur,07-07-2021,44.78
Brinjal,Chamaraj Nagar,31-05-2021,10
Onion,Chickkaballapura,28-04-2021,11
Onion,Davangere,28-04-2021,7.5
Onion,Raichur,28-04-2021,4.05
Green+Chilli,Chikkamagalore,21-06-2021,17.56
Ragi+(Finger+Millet),Kottur,16-03-2021,25.21
Paddy(Dhan)(Common),Raichur,28-04-2021,14.05
Beetroot,Chickkaballapura,18-06-2021,13.5
Cabbage,Chamaraj Nagar,31-05-2021,5
Black+pepper,Sirsi,18-06-2021,386.93
Black+pepper,Siddapur,26-04-2021,367.69
Chrysanthemum(Loose),Chickkaballapura,18-06-2021,90
Cotton,Bijapur,18-06-2021,70.7
Cucumbar(Kheera),Chickkaballapura,18-06-2021,14
Beans,Chamaraj Nagar,17-06-2021,20
Beans,Chikkamagalore,17-06-2021,39.21
Beans,Davangere,17-06-2021,53
Carrot,Bangarpet,17-06-2021,28
Coconut,Doddaballa Pur,17-06-2021,120
Copra,Turvekere,17-06-2021,162
Cucumbar(Kheera),Chikkamagalore,17-06-2021,15.72
Ginger(Green),Chickkaballapura,18-06-2021,19
Drumstick,Davangere,17-06-2021,36
Elephant+Yam+(Suran),Arasikere,17-06-2021,35.05
Green+Chilli,Chikkamagalore,17-06-2021,13.89
Groundnut,Savanur,17-06-2021,49.24
Jowar(Sorghum),Bellary,17-06-2021,14.52
Kulthi(Horse+Gram),Bangarpet,17-06-2021,31
Potato,Chickkaballapura,28-04-2021,9
Potato,Davangere,28-04-2021,19
Onion,Chikkamagalore,17-06-2021,20.2
Onion,Hubli (Amaragol),17-06-2021,13.8
Paddy(Dhan)(Common),Bangarpet,17-06-2021,21
Paddy(Dhan)(Common),Lingasugur,17-06-2021,25.65
Potato,Chikkamagalore,17-06-2021,19.61
Potato,Davangere,17-06-2021,15
Ragi+(Finger+Millet),Arasikere,17-06-2021,19.6
Ragi+(Finger+Millet),Kottur,17-06-2021,19.68
Seemebadnekai,Davangere,17-06-2021,16
Sunflower,Bellary,17-06-2021,56.71
Sunflower,Kottur,17-06-2021,61.96
Tomato,Chamaraj Nagar,17-06-2021,4.5
Tomato,Chikkamagalore,17-06-2021,8.74
Tomato,T. Narasipura,17-06-2021,6
Gur(Jaggery),Mhalingapur,18-06-2021,33.21
Marigold(Calcutta),Chickkaballapura,18-06-2021,25
Paddy(Dhan)(Common),Davangere,17-06-2021,17.4
Onion,Chickkaballapura,18-06-2021,35
Onion,Belgaum,06-03-2021,22
Onion,Davangere,06-03-2021,12
Onion,Hubli (Amaragol),06-03-2021,13.5
Onion,Raichur,06-03-2021,14.3
Ridge+gourd(Tori),Chickkaballapura,18-06-2021,29
Rose(Loose),Chickkaballapura,18-06-2021,40
Groundnut,Kottur,20-07-2021,54.73
Groundnut,Laxmeshwar,20-07-2021,49.75
Ragi+(Finger+Millet),Bagepalli,28-04-2021,20.5
Rice,Shimoga,28-04-2021,24.5
Maize,Davangere,17-06-2021,15.8
Ridge+gourd(Tori),Davangere,28-04-2021,21
Castor+Seed,Chitradurga,26-04-2021,42.4
Seemebadnekai,Davangere,28-04-2021,17
Paddy(Dhan)(Common),Raichur,15-03-2021,16.54
Paddy(Dhan)(Common),Davangere,15-03-2021,19.4
Sunflower,Mundaragi,28-04-2021,65.5
Sunflower,Nargunda,28-04-2021,70
Suvarna+Gadde,Davangere,28-04-2021,25
Sweet+Potato,Davangere,28-04-2021,11
Chennangi+Dal,Bangalore,26-04-2021,75
Chili+Red,Shimoga,26-04-2021,105.07
Tamarind+Fruit,Bagepalli,28-04-2021,15
Tomato,Bagepalli,28-04-2021,4
Tomato,Mulabagilu,28-04-2021,2.66
Tomato,Shimoga,28-04-2021,13
